t_s,clock,VDC,IDC,PDC,VG_A,VG_B,VG_C,IINV_A,IINV_B,IINV_C,STS,MODE,FAULT_FLAGS,FREQ,SET_FREQ,MOD_IDX,TEMP,STOP_REASON,ADC_B_RAW,ADC_B_OFS,XSPARE5,ISR_CNT
638.086,13:28:39.913,447.594,9.866,4416.178,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.724,51.981,5.000,27.48882293701172,362.1538391113281,643.0,1.0
638.150,13:28:40.058,447.594,9.866,4416.178,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.724,51.981,5.000,27.48882293701172,362.1538391113281,643.0,1.0
638.294,13:28:40.121,447.594,9.866,4416.178,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.724,51.981,5.000,27.48882293701172,362.1538391113281,643.0,1.0
638.359,13:28:40.378,450.949,9.488,4278.472,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.724,51.981,5.000,27.48882293701172,362.1538391113281,643.0,1.0
638.613,13:28:40.521,450.949,9.488,4278.472,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.710,51.982,5.000,27.48882293701172,362.1538391113281,643.0,1.0
638.759,13:28:40.586,444.270,10.208,4535.265,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.710,51.982,5.000,27.48882293701172,362.1538391113281,643.0,1.0
638.823,13:28:40.650,444.270,10.208,4535.265,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.710,51.982,5.000,27.48882293701172,362.1538391113281,643.0,1.0
638.887,13:28:40.794,444.270,10.208,4535.265,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.730,51.896,5.000,27.48882293701172,362.1538391113281,643.0,1.0
639.029,13:28:40.857,444.270,10.208,4535.265,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.730,51.896,5.000,27.48882293701172,362.1538391113281,643.0,1.0
639.094,13:28:40.922,444.270,10.208,4535.265,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.730,51.896,5.000,27.48882293701172,362.1538391113281,643.0,1.0
639.157,13:28:41.065,450.975,9.495,4281.961,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.709,51.965,5.000,27.48882293701172,362.1538391113281,643.0,1.0
639.302,13:28:41.130,450.975,9.495,4281.961,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.709,51.965,5.000,27.48882293701172,362.1538391113281,643.0,1.0
639.365,13:28:41.384,450.975,9.495,4281.961,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.709,51.965,5.000,27.48882293701172,362.1538391113281,643.0,1.0
639.622,13:28:41.529,450.749,9.517,4289.602,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.710,51.897,5.000,27.48882293701172,362.1538391113281,643.0,1.0
639.766,13:28:41.593,450.749,9.517,4289.602,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.710,51.897,5.000,27.48882293701172,362.1538391113281,643.0,1.0
639.829,13:28:41.656,450.749,9.517,4289.602,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.710,51.897,5.000,27.48882293701172,362.1538391113281,643.0,1.0
639.894,13:28:41.801,450.749,9.517,4289.602,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.467,29.287,0.727,51.907,5.000,27.48882293701172,362.1538391113281,643.0,1.0
640.037,13:28:41.864,445.834,10.055,4482.943,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.467,29.287,0.727,51.907,5.000,27.48882293701172,362.1538391113281,643.0,1.0
640.102,13:28:41.929,445.834,10.055,4482.943,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.467,29.287,0.727,51.907,5.000,27.48882293701172,362.1538391113281,643.0,1.0
640.164,13:28:42.072,445.834,10.055,4482.943,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.467,29.287,0.727,51.907,5.000,27.48882293701172,362.1538391113281,643.0,1.0
640.309,13:28:42.136,445.834,10.055,4482.943,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.467,29.287,0.727,51.907,5.000,27.48882293701172,362.1538391113281,643.0,1.0
640.372,13:28:42.392,452.206,9.336,4221.908,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.467,29.287,0.727,51.907,5.000,27.48882293701172,362.1538391113281,643.0,1.0
640.629,13:28:42.537,452.206,9.336,4221.908,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.706,28.887,0.698,51.870,5.000,27.48882293701172,362.1538391113281,643.0,1.0
640.773,13:28:42.601,450.015,9.603,4321.658,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.706,28.887,0.698,51.870,5.000,27.48882293701172,362.1538391113281,643.0,1.0
640.837,13:28:42.664,450.015,9.603,4321.658,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.706,28.887,0.698,51.870,5.000,27.48882293701172,362.1538391113281,643.0,1.0
640.901,13:28:42.808,450.015,9.603,4321.658,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.847,5.000,27.48882293701172,362.1538391113281,643.0,1.0
641.045,13:28:42.872,450.015,9.603,4321.658,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.847,5.000,27.48882293701172,362.1538391113281,643.0,1.0
641.108,13:28:42.935,450.015,9.603,4321.658,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.847,5.000,27.48882293701172,362.1538391113281,643.0,1.0
641.172,13:28:43.080,449.338,9.670,4345.146,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.712,51.814,5.000,27.48882293701172,362.1538391113281,643.0,1.0
641.316,13:28:43.144,449.338,9.670,4345.146,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.712,51.814,5.000,27.48882293701172,362.1538391113281,643.0,1.0
641.380,13:28:43.399,449.338,9.670,4345.146,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.712,51.814,5.000,27.48882293701172,362.1538391113281,643.0,1.0
641.637,13:28:43.543,449.893,9.604,4320.889,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.712,51.775,5.000,27.48882293701172,362.1538391113281,643.0,1.0
641.780,13:28:43.608,449.893,9.604,4320.889,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.712,51.775,5.000,27.48882293701172,362.1538391113281,643.0,1.0
641.844,13:28:43.671,449.893,9.604,4320.889,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.712,51.775,5.000,27.48882293701172,362.1538391113281,643.0,1.0
641.909,13:28:43.816,449.893,9.604,4320.889,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.726,51.784,5.000,27.48882293701172,362.1538391113281,643.0,1.0
642.053,13:28:43.880,446.539,9.970,4452.194,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.726,51.784,5.000,27.48882293701172,362.1538391113281,643.0,1.0
642.116,13:28:43.943,446.539,9.970,4452.194,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.726,51.784,5.000,27.48882293701172,362.1538391113281,643.0,1.0
642.180,13:28:44.088,446.539,9.970,4452.194,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.726,51.784,5.000,27.48882293701172,362.1538391113281,643.0,1.0
642.324,13:28:44.152,446.539,9.970,4452.194,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.726,51.784,5.000,27.48882293701172,362.1538391113281,643.0,1.0
642.388,13:28:44.406,449.822,9.608,4321.825,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.726,51.784,5.000,27.48882293701172,362.1538391113281,643.0,1.0
642.643,13:28:44.551,449.822,9.608,4321.825,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.712,51.784,5.000,27.48882293701172,362.1538391113281,643.0,1.0
642.788,13:28:44.615,446.914,9.928,4436.803,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.712,51.784,5.000,27.48882293701172,362.1538391113281,643.0,1.0
642.851,13:28:44.679,446.914,9.928,4436.803,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.712,51.784,5.000,27.48882293701172,362.1538391113281,643.0,1.0
642.916,13:28:44.823,446.914,9.928,4436.803,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.725,51.769,5.000,27.48882293701172,362.1538391113281,643.0,1.0
643.060,13:28:44.887,446.914,9.928,4436.803,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.725,51.769,5.000,27.48882293701172,362.1538391113281,643.0,1.0
643.123,13:28:44.950,446.914,9.928,4436.803,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.725,51.769,5.000,27.48882293701172,362.1538391113281,643.0,1.0
643.188,13:28:45.095,449.958,9.602,4320.697,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.711,51.737,5.000,27.48882293701172,362.1538391113281,643.0,1.0
643.332,13:28:45.159,449.958,9.602,4320.697,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.711,51.737,5.000,27.48882293701172,362.1538391113281,643.0,1.0
643.395,13:28:45.414,449.958,9.602,4320.697,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.711,51.737,5.000,27.48882293701172,362.1538391113281,643.0,1.0
643.646,13:28:45.554,450.000,9.598,4318.900,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.703,5.000,27.48882293701172,362.1538391113281,643.0,1.0
643.790,13:28:45.618,450.000,9.598,4318.900,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.703,5.000,27.48882293701172,362.1538391113281,643.0,1.0
643.854,13:28:45.681,450.000,9.598,4318.900,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.703,5.000,27.48882293701172,362.1538391113281,643.0,1.0
643.918,13:28:45.826,450.000,9.598,4318.900,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.703,5.000,27.48882293701172,362.1538391113281,643.0,1.0
644.061,13:28:45.889,445.380,10.106,4501.153,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.703,5.000,27.48882293701172,362.1538391113281,643.0,1.0
644.126,13:28:45.953,445.380,10.106,4501.153,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.703,5.000,27.48882293701172,362.1538391113281,643.0,1.0
644.190,13:28:46.097,445.380,10.106,4501.153,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.728,51.747,5.000,27.48882293701172,362.1538391113281,643.0,1.0
644.334,13:28:46.161,445.380,10.106,4501.153,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.728,51.747,5.000,27.48882293701172,362.1538391113281,643.0,1.0
644.398,13:28:46.416,445.380,10.106,4501.153,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.728,51.747,5.000,27.48882293701172,362.1538391113281,643.0,1.0
644.654,13:28:46.561,450.206,9.581,4313.289,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.691,5.000,27.48882293701172,362.1538391113281,643.0,1.0
644.798,13:28:46.625,450.206,9.581,4313.289,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.691,5.000,27.48882293701172,362.1538391113281,643.0,1.0
644.862,13:28:46.689,448.837,9.732,4368.288,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.691,5.000,27.48882293701172,362.1538391113281,643.0,1.0
644.926,13:28:46.832,448.837,9.732,4368.288,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,29.105,29.287,0.713,51.673,5.000,27.48882293701172,362.1538391113281,643.0,1.0
645.070,13:28:46.897,448.837,9.732,4368.288,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,29.105,29.287,0.713,51.673,5.000,27.48882293701172,362.1538391113281,643.0,1.0
645.134,13:28:46.961,448.837,9.732,4368.288,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,29.105,29.287,0.713,51.673,5.000,27.48882293701172,362.1538391113281,643.0,1.0
645.197,13:28:47.105,448.837,9.732,4368.288,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.725,51.725,5.000,27.48882293701172,362.1538391113281,643.0,1.0
645.342,13:28:47.169,446.997,9.920,4434.016,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.725,51.725,5.000,27.48882293701172,362.1538391113281,643.0,1.0
645.405,13:28:47.423,446.997,9.920,4434.016,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.725,51.725,5.000,27.48882293701172,362.1538391113281,643.0,1.0
645.661,13:28:47.569,450.256,9.559,4304.158,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.671,5.000,27.48882293701172,362.1538391113281,643.0,1.0
645.805,13:28:47.633,450.256,9.559,4304.158,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.671,5.000,27.48882293701172,362.1538391113281,643.0,1.0
645.869,13:28:47.697,450.256,9.559,4304.158,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.671,5.000,27.48882293701172,362.1538391113281,643.0,1.0
645.933,13:28:47.840,450.256,9.559,4304.158,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.671,5.000,27.48882293701172,362.1538391113281,643.0,1.0
646.077,13:28:47.904,450.416,9.531,4292.877,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.671,5.000,27.48882293701172,362.1538391113281,643.0,1.0
646.141,13:28:47.968,450.416,9.531,4292.877,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.671,5.000,27.48882293701172,362.1538391113281,643.0,1.0
646.204,13:28:48.111,450.416,9.531,4292.877,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.710,51.636,5.000,27.48882293701172,362.1538391113281,643.0,1.0
646.348,13:28:48.175,450.416,9.531,4292.877,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.710,51.636,5.000,27.48882293701172,362.1538391113281,643.0,1.0
646.412,13:28:48.431,450.416,9.531,4292.877,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.710,51.636,5.000,27.48882293701172,362.1538391113281,643.0,1.0
646.667,13:28:48.575,447.048,9.895,4423.583,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.725,51.616,5.000,27.48882293701172,362.1538391113281,643.0,1.0
646.812,13:28:48.640,447.048,9.895,4423.583,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.725,51.616,5.000,27.48882293701172,362.1538391113281,643.0,1.0
646.877,13:28:48.704,450.355,9.530,4291.819,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.468,29.287,0.725,51.616,5.000,27.48882293701172,362.1538391113281,643.0,1.0
646.941,13:28:48.847,450.355,9.530,4291.819,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.710,51.582,5.000,27.48882293701172,362.1538391113281,643.0,1.0
647.085,13:28:48.912,450.355,9.530,4291.819,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.710,51.582,5.000,27.48882293701172,362.1538391113281,643.0,1.0
647.148,13:28:48.976,450.355,9.530,4291.819,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.710,51.582,5.000,27.48882293701172,362.1538391113281,643.0,1.0
647.212,13:28:49.120,450.355,9.530,4291.819,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.582,5.000,27.48882293701172,362.1538391113281,643.0,1.0
647.356,13:28:49.184,450.238,9.538,4294.361,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.582,5.000,27.48882293701172,362.1538391113281,643.0,1.0
647.420,13:28:49.438,450.238,9.538,4294.361,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.582,5.000,27.48882293701172,362.1538391113281,643.0,1.0
647.675,13:28:49.582,450.624,9.498,4279.881,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.710,51.590,5.000,27.48882293701172,362.1538391113281,643.0,1.0
647.819,13:28:49.646,450.624,9.498,4279.881,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.710,51.590,5.000,27.48882293701172,362.1538391113281,643.0,1.0
647.883,13:28:49.710,450.624,9.498,4279.881,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.710,51.590,5.000,27.48882293701172,362.1538391113281,643.0,1.0
647.947,13:28:49.855,450.624,9.498,4279.881,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.710,51.590,5.000,27.48882293701172,362.1538391113281,643.0,1.0
648.091,13:28:49.918,450.809,9.485,4275.867,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.710,51.590,5.000,27.48882293701172,362.1538391113281,643.0,1.0
648.155,13:28:49.982,450.809,9.485,4275.867,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.710,51.590,5.000,27.48882293701172,362.1538391113281,643.0,1.0
648.219,13:28:50.126,450.809,9.485,4275.867,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.709,51.543,5.000,27.48882293701172,362.1538391113281,643.0,1.0
648.362,13:28:50.190,450.809,9.485,4275.867,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.709,51.543,5.000,27.48882293701172,362.1538391113281,643.0,1.0
648.427,13:28:50.447,450.809,9.485,4275.867,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.709,51.543,5.000,27.48882293701172,362.1538391113281,643.0,1.0
648.682,13:28:50.589,450.781,9.484,4275.356,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.710,51.527,5.000,27.48882293701172,362.1538391113281,643.0,1.0
648.827,13:28:50.654,450.781,9.484,4275.356,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.710,51.527,5.000,27.48882293701172,362.1538391113281,643.0,1.0
648.891,13:28:50.718,448.074,9.785,4384.389,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.710,51.527,5.000,27.48882293701172,362.1538391113281,643.0,1.0
648.955,13:28:50.861,448.074,9.785,4384.389,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.714,51.552,5.000,27.48882293701172,362.1538391113281,643.0,1.0
649.099,13:28:50.927,448.074,9.785,4384.389,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.714,51.552,5.000,27.48882293701172,362.1538391113281,643.0,1.0
649.163,13:28:50.990,448.074,9.785,4384.389,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.714,51.552,5.000,27.48882293701172,362.1538391113281,643.0,1.0
649.226,13:28:51.133,448.074,9.785,4384.389,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.714,51.551,5.000,27.48882293701172,362.1538391113281,643.0,1.0
649.371,13:28:51.199,447.765,9.804,4389.824,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.714,51.551,5.000,27.48882293701172,362.1538391113281,643.0,1.0
649.435,13:28:51.454,447.765,9.804,4389.824,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.714,51.551,5.000,27.48882293701172,362.1538391113281,643.0,1.0
649.691,13:28:51.597,450.346,9.508,4281.827,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.482,5.000,27.48882293701172,362.1538391113281,643.0,1.0
649.834,13:28:51.661,450.346,9.508,4281.827,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.482,5.000,27.48882293701172,362.1538391113281,643.0,1.0
649.899,13:28:51.726,450.346,9.508,4281.827,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.482,5.000,27.48882293701172,362.1538391113281,643.0,1.0
649.963,13:28:51.869,450.346,9.508,4281.827,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.482,5.000,27.48882293701172,362.1538391113281,643.0,1.0
650.106,13:28:51.933,450.571,9.471,4267.392,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.482,5.000,27.48882293701172,362.1538391113281,643.0,1.0
650.170,13:28:51.998,450.571,9.471,4267.392,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.482,5.000,27.48882293701172,362.1538391113281,643.0,1.0
650.233,13:28:52.141,450.571,9.471,4267.392,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.710,51.490,5.000,27.48882293701172,362.1538391113281,643.0,1.0
650.377,13:28:52.205,450.571,9.471,4267.392,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.710,51.490,5.000,27.48882293701172,362.1538391113281,643.0,1.0
650.441,13:28:52.461,450.571,9.471,4267.392,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.067,28.887,0.710,51.490,5.000,27.48882293701172,362.1538391113281,643.0,1.0
650.697,13:28:52.604,450.324,9.497,4276.727,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.457,5.000,27.48882293701172,362.1538391113281,643.0,1.0
650.841,13:28:52.669,450.324,9.497,4276.727,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.457,5.000,27.48882293701172,362.1538391113281,643.0,1.0
650.906,13:28:52.733,450.324,9.497,4276.727,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.105,29.287,0.711,51.457,5.000,27.48882293701172,362.1538391113281,643.0,1.0
650.970,13:28:52.878,450.736,9.450,4259.536,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.705,28.887,0.701,51.449,5.000,27.48882293701172,362.1538391113281,643.0,1.0
651.114,13:28:52.941,450.736,9.450,4259.536,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.705,28.887,0.701,51.449,5.000,27.48882293701172,362.1538391113281,643.0,1.0
651.178,13:28:53.005,450.736,9.450,4259.536,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.705,28.887,0.701,51.449,5.000,27.48882293701172,362.1538391113281,643.0,1.0
651.242,13:28:53.149,450.736,9.450,4259.536,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.705,28.887,0.701,51.449,5.000,27.48882293701172,362.1538391113281,643.0,1.0
651.385,13:28:53.213,450.387,9.475,4267.529,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.705,28.887,0.701,51.449,5.000,27.48882293701172,362.1538391113281,643.0,1.0
651.449,13:28:53.469,450.387,9.475,4267.529,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.705,28.887,0.701,51.449,5.000,27.48882293701172,362.1538391113281,643.0,1.0
651.705,13:28:53.612,450.387,9.475,4267.529,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.706,28.887,0.609,51.366,5.000,27.48882293701172,362.1538391113281,643.0,1.0
651.849,13:28:53.676,518.544,8.600,4459.429,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.706,28.887,0.609,51.366,5.000,27.48882293701172,362.1538391113281,643.0,1.0
