iso,t_s,sts,mode,hz,P_W,VDC,IDC,drive_C,Q_m3h,vel_ms,QperP,bore_mm,M91_pct,transit_us,pos_total,fault,mod_idx,headroom_pct,panel_C,f_rot,f_slip,foc_id,foc_iq,psir,foc_md,te_Nm,p_est_W,foc_idref,foc_iqref,v_dem,vlim,v_left,on_ceiling,stop_r,f_uv_n,f_oc_n,idq_pk,mppt_voc,mppt_vhold,mppt_vratio,run_kwh,rpm,ps_spread,ps_flags,ps_ru,ps_rv,ps_rw,ps_leak,foc_rs,foc_rr,foc_lm,foc_sigls,tune_sts,shed,shed_min,cap_state,resets
2026-09-07 06:07:22,7.2,ON,MPPT,0.9,166.6,296.1,0.56,22.3,-0.7302,-0.02096,,111.0,,180.592,4468.7964,0,0.2,,0.0,0.212,0.0,12.19,0.04,0.702,0,0.04,182.4,12.26,0.0,11.0,152.7,141.7,0,0,97,40,28.97,500.9,300.6,0.5917,0.0002,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.555,0.51,2,231
2026-09-07 06:07:26,10.7,ON,MPPT,0.9,169.6,299.2,0.57,22.7,-0.7292,-0.02093,,111.0,,180.584,4468.7964,0,0.2,,0.0,0.212,0.0,12.66,-0.05,0.71,0,-0.06,184.8,12.7,0.0,10.9,154.3,143.3,0,0,97,40,28.97,500.9,300.6,0.5928,0.0004,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.575,0.51,2,231
2026-09-07 06:07:29,14.3,ON,MPPT,0.9,169.6,297.5,0.57,23.4,-0.725,-0.02081,,111.0,97.53,,4468.7964,0,0.2,,0.0,0.212,-0.0,12.41,0.05,0.711,0,0.05,185.3,12.42,0.0,10.6,153.4,142.8,0,0,97,40,28.97,500.9,300.6,0.5897,0.0005,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.558,0.51,2,231
2026-09-07 06:07:33,17.9,ON,MPPT,0.9,169.6,298.4,0.57,23.2,-0.7234,-0.02077,,111.0,97.54,,4468.7964,0,0.2,,0.0,0.212,0.0,12.45,-0.11,0.717,0,-0.12,188.2,12.47,0.0,10.6,153.9,143.3,0,0,97,40,28.97,500.9,300.6,0.5928,0.0007,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.586,0.51,2,231
2026-09-07 06:07:43,27.5,ON,MPPT,0.9,169.9,297.7,0.57,23.6,-0.7306,-0.02097,,111.0,,180.601,4468.7964,0,0.2,,0.0,0.212,-0.0,12.49,-0.09,0.718,0,-0.09,188.4,12.56,0.0,11.2,153.5,142.3,0,0,97,40,28.97,500.9,300.6,0.5933,0.0012,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.582,0.51,2,231
2026-09-07 06:07:46,31.1,ON,MPPT,0.9,169.4,296.3,0.57,23.7,-0.7374,-0.02117,,111.0,,180.583,4468.7964,0,0.2,,0.0,0.212,0.0,12.12,0.06,0.703,0,0.06,186.9,12.17,0.0,10.7,152.8,142.1,0,0,97,40,28.97,500.9,300.6,0.5907,0.0013,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.562,0.51,2,231
2026-09-07 06:07:50,34.6,ON,MPPT,0.9,172.8,299.1,0.58,23.8,-0.7428,-0.02132,,111.0,,180.595,4468.7964,0,0.2,,0.0,0.212,0.0,12.55,0.09,0.723,0,0.09,190.9,12.52,0.0,9.6,154.2,144.6,0,0,97,40,28.97,500.9,300.6,0.5981,0.0015,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.597,0.51,2,231
2026-09-07 06:07:53,38.1,ON,MPPT,0.9,172.7,297.0,0.58,24.3,-0.7447,-0.02138,,111.0,,180.558,4468.7964,0,0.2,,0.0,0.212,0.0,12.28,-0.06,0.715,0,-0.06,189.7,12.29,0.0,10.5,153.1,142.7,0,0,97,40,28.97,500.9,300.6,0.5923,0.0017,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.563,0.51,2,231
2026-09-07 06:07:57,41.7,ON,MPPT,0.9,173.1,298.1,0.58,24.1,-0.7458,-0.02141,,111.0,,180.502,4468.7964,0,0.2,,0.0,0.212,0.0,12.64,0.03,0.723,0,0.03,191.2,12.65,0.0,10.0,153.7,143.7,0,0,97,40,28.97,500.9,300.6,0.5943,0.0018,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.586,0.51,2,231
2026-09-07 06:08:06,51.1,ON,MPPT,0.9,174.8,300.1,0.58,24.3,-0.7471,-0.02145,,111.0,,180.571,4468.7964,0,0.2,,0.0,0.212,0.0,12.67,0.01,0.728,0,0.01,194.1,12.66,0.0,10.0,154.7,144.8,0,0,97,40,28.97,500.9,300.6,0.594,0.0023,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.602,0.51,2,231
2026-09-07 06:08:10,54.6,ON,MPPT,0.9,175.0,296.9,0.59,24.3,-0.7469,-0.02144,,111.0,,180.58,4468.7964,0,0.2,,0.0,0.212,0.0,12.45,-0.01,0.716,0,-0.01,191.6,12.4,0.0,9.5,153.1,143.6,0,0,97,40,28.97,500.9,300.6,0.5929,0.0025,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.573,0.51,2,231
2026-09-07 06:08:13,58.1,ON,MPPT,0.9,178.6,298.8,0.6,24.4,-0.7464,-0.02142,,111.0,97.52,,4468.7964,0,0.2,,0.0,0.212,0.0,12.88,0.0,0.733,0,-0.0,194.9,12.86,0.0,10.1,154.1,143.9,0,0,97,40,28.97,500.9,300.6,0.5974,0.0026,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.595,0.51,2,231
2026-09-07 06:08:17,61.7,ON,MPPT,0.9,176.6,297.8,0.59,24.9,-0.7472,-0.02145,,111.0,,180.521,4468.7964,0,0.2,,0.0,0.212,0.002,12.73,0.0,0.728,0,-0.0,194.1,12.73,0.0,10.1,153.6,143.4,0,0,97,40,28.97,500.9,300.6,0.5917,0.0028,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.57,0.51,2,231
2026-09-07 06:08:20,65.3,ON,MPPT,0.9,178.4,300.4,0.59,24.6,-0.7489,-0.0215,,111.0,,180.557,4468.7964,0,0.2,,0.0,0.212,0.0,12.76,-0.05,0.732,0,-0.05,195.9,12.73,0.0,9.8,154.9,145.1,0,0,97,40,28.97,500.9,300.6,0.5946,0.003,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.606,0.51,2,231
2026-09-07 06:08:30,74.5,ON,MPPT,1.1,177.6,299.2,0.59,24.8,-0.7504,-0.02154,,111.0,97.5,,4468.7964,0,0.2,96.7,0.0,0.212,0.0,12.83,-0.04,0.738,0,-0.04,198.3,12.86,0.0,10.8,154.3,143.4,0,0,97,40,28.97,500.9,300.6,0.5956,0.0034,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.6,0.51,2,231
2026-09-07 06:08:33,78.1,ON,MPPT,1.3,179.8,297.9,0.6,24.9,-0.7524,-0.0216,,111.0,,180.578,4468.7964,0,0.2,96.1,0.0,0.212,0.001,12.72,0.03,0.727,0,0.03,196.5,12.74,0.0,10.5,153.6,143.1,0,0,97,40,28.97,500.9,300.6,0.5952,0.0036,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.576,0.51,2,231
2026-09-07 06:08:37,81.6,ON,MPPT,1.3,181.4,301.1,0.6,25.0,-0.7545,-0.02166,,111.0,,180.577,4468.7964,0,0.2,96.1,0.0,0.212,0.001,13.07,-0.11,0.733,0,-0.12,196.9,13.14,0.0,11.6,155.3,143.7,0,0,97,40,28.97,500.9,300.6,0.5959,0.0038,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.595,0.51,2,231
2026-09-07 06:08:40,85.2,ON,MPPT,1.5,179.0,299.5,0.6,25.4,-0.7567,-0.02172,,111.0,,180.564,4468.7964,0,0.2,95.5,0.0,0.212,-0.0,12.86,-0.0,0.737,0,0.0,198.8,12.87,0.0,10.6,154.4,143.8,0,0,97,40,28.97,500.9,300.6,0.5932,0.004,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.58,0.51,2,231
2026-09-07 06:08:44,88.7,ON,MPPT,1.7,178.3,298.6,0.6,25.1,-0.7608,-0.02184,,111.0,,180.59,4468.7964,0,0.2,94.8,0.0,0.212,0.0,13.03,0.0,0.744,0,-0.0,201.2,12.99,0.0,9.7,153.9,144.2,0,0,97,40,28.97,500.9,300.6,0.5968,0.0041,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.604,0.51,2,231
2026-09-07 06:08:53,98.0,ON,MPPT,2.3,178.6,297.8,0.6,25.2,-0.767,-0.02202,,111.0,,180.613,4468.7964,0,0.2,93.0,0.0,0.212,0.0,13.09,0.02,0.745,0,0.02,201.6,13.11,0.0,10.8,153.5,142.7,0,0,97,40,28.97,500.9,300.6,0.5981,0.0046,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.601,0.51,2,231
2026-09-07 06:08:57,101.5,ON,MPPT,2.5,180.1,299.0,0.6,25.3,-0.7641,-0.02193,,111.0,97.54,,4468.7964,0,0.2,92.4,0.0,0.212,-0.0,12.79,0.03,0.734,0,0.03,200.7,12.77,0.0,10.0,154.2,144.2,0,0,97,40,28.97,500.9,300.6,0.5947,0.0048,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.59,0.51,2,231
2026-09-07 06:09:00,105.1,ON,MPPT,2.5,179.6,298.7,0.6,25.5,-0.764,-0.02193,,111.0,,180.607,4468.7964,0,0.2,92.4,0.0,0.212,-0.001,12.84,0.0,0.727,0,0.01,196.8,12.89,0.0,12.1,154.0,141.9,0,0,97,40,28.97,500.9,300.6,0.5975,0.005,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.601,0.51,2,231
2026-09-07 06:09:04,108.6,ON,MPPT,2.7,181.4,301.4,0.6,25.8,-0.7638,-0.02193,,111.0,,180.606,4468.7964,0,0.2,91.9,0.0,0.212,0.0,12.92,-0.03,0.746,0,-0.03,203.6,12.92,0.0,10.4,155.4,145.0,0,0,97,40,28.97,500.9,300.6,0.5955,0.0051,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.588,0.51,2,231
2026-09-07 06:09:07,112.2,ON,MPPT,3.1,177.5,297.5,0.6,25.5,-0.7627,-0.02189,,111.0,,180.596,4468.7964,0,0.2,90.6,0.0,0.212,0.001,13.08,-0.09,0.747,0,-0.1,202.9,13.18,0.0,12.1,153.4,141.2,0,0,97,40,28.97,500.9,300.6,0.6008,0.0053,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.602,0.51,2,231
2026-09-07 06:09:17,121.5,ON,MPPT,3.7,179.8,297.8,0.6,25.6,-0.7511,-0.02156,,111.0,,180.534,4468.7964,0,0.2,88.8,0.0,0.212,-0.001,13.17,-0.03,0.739,0,-0.02,201.5,13.21,0.0,14.6,153.5,138.9,0,0,97,40,28.97,500.9,300.6,0.6003,0.0058,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.604,0.51,2,231
2026-09-07 06:09:20,125.1,ON,MPPT,4.1,182.0,300.8,0.6,25.7,-0.745,-0.02139,,111.0,,180.54,4468.7964,0,0.2,87.7,0.0,0.212,0.0,12.92,0.01,0.744,0,0.01,205.7,12.86,0.0,9.6,155.1,145.5,0,0,97,40,28.97,500.9,300.6,0.5954,0.006,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.594,0.51,2,231
2026-09-07 06:09:24,128.6,ON,MPPT,4.3,180.7,297.9,0.61,25.9,-0.7418,-0.02129,,111.0,,180.563,4468.7964,0,0.2,86.9,0.0,0.212,0.0,12.8,0.1,0.73,0,0.11,200.9,12.77,0.0,9.8,153.6,143.8,0,0,97,40,28.97,500.9,300.6,0.6021,0.0061,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.618,0.51,2,231
2026-09-07 06:09:27,132.2,ON,MPPT,4.7,181.4,300.2,0.6,26.1,-0.7432,-0.02133,,111.0,,180.58,4468.7964,0,0.2,85.8,0.0,0.212,0.0,13.08,0.01,0.761,0,0.02,209.1,13.09,0.0,10.6,154.8,144.2,0,0,97,40,28.97,500.9,300.6,0.5983,0.0063,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.607,0.51,2,231
2026-09-07 06:09:31,135.7,ON,MPPT,5.1,181.3,298.1,0.61,25.9,-0.746,-0.02141,,111.0,97.52,,4468.7964,0,0.2,84.5,0.0,0.212,-0.001,13.33,0.01,0.745,0,0.02,204.3,13.32,0.0,13.5,153.7,140.2,0,0,97,40,28.97,500.9,300.6,0.6018,0.0065,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.609,0.51,2,231
2026-09-07 06:09:40,145.0,ON,MPPT,5.9,182.0,298.7,0.61,26.0,-0.7363,-0.02113,,111.0,,180.555,4468.7964,0,0.2,82.1,0.0,0.212,-0.0,13.12,0.03,0.741,0,0.04,203.7,13.05,0.0,9.6,154.0,144.4,0,0,97,40,28.97,500.9,300.6,0.5972,0.007,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.616,0.51,2,231
2026-09-07 06:09:44,148.6,ON,MPPT,6.3,184.2,302.3,0.61,26.0,-0.736,-0.02113,,111.0,,180.566,4468.7964,0,0.2,81.1,0.0,0.212,0.0,13.24,0.02,0.763,0,0.02,212.8,13.12,0.0,8.9,155.8,147.0,0,0,97,40,28.97,500.9,300.6,0.598,0.0071,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.608,0.51,2,231
2026-09-07 06:09:47,152.2,ON,MPPT,6.7,183.2,298.5,0.61,26.3,-0.7357,-0.02112,,111.0,,180.595,4468.7964,0,0.2,79.7,0.0,0.212,0.002,13.48,-0.04,0.752,0,-0.05,208.3,13.45,0.0,10.1,153.9,143.8,0,0,97,40,28.97,500.9,300.6,0.6027,0.0073,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.622,0.51,2,231
2026-09-07 06:09:51,155.7,ON,MPPT,7.12,186.7,301.6,0.62,26.6,-0.735,-0.0211,,111.0,97.54,,4468.7964,0,0.2,78.6,0.0,0.212,0.0,13.65,0.03,0.778,0,0.04,214.6,13.55,0.0,9.4,155.5,146.1,0,0,97,40,28.97,500.9,300.6,0.5986,0.0075,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.613,0.51,2,231
2026-09-07 06:09:54,159.2,ON,MPPT,7.7,184.1,299.2,0.62,26.2,-0.7361,-0.02113,,111.0,,180.581,4468.7964,0,0.2,76.7,0.0,0.212,-0.0,13.13,-0.01,0.747,0,-0.01,207.1,13.17,0.0,11.2,154.2,143.1,0,0,97,40,28.97,500.9,300.6,0.5986,0.0077,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.623,0.51,2,231
2026-09-07 06:10:04,168.4,ON,MPPT,9.1,185.9,300.7,0.62,26.4,-0.733,-0.02104,,111.0,,180.569,4468.7964,0,0.2,72.6,0.0,0.212,0.0,13.06,-0.11,0.751,0,-0.11,211.3,13.07,0.0,10.8,155.0,144.3,0,0,97,40,28.97,500.9,300.6,0.5968,0.0082,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.635,0.51,2,231
2026-09-07 06:10:07,172.0,ON,MPPT,10.1,187.0,301.3,0.62,26.4,-0.7366,-0.02114,,111.0,97.52,,4468.7964,0,0.2,69.7,0.0,0.212,-0.0,13.68,0.05,0.776,0,0.06,216.3,13.59,0.0,9.2,155.4,146.1,0,0,97,40,28.97,500.9,300.6,0.6006,0.0084,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.627,0.51,2,231
2026-09-07 06:10:11,175.5,ON,MPPT,10.1,187.6,301.1,0.62,26.9,-0.7393,-0.02122,,111.0,,180.589,4468.7964,0,0.2,69.6,0.0,0.212,0.0,13.18,0.01,0.761,0,0.01,215.9,13.18,0.0,10.9,155.2,144.4,0,0,97,40,28.97,500.9,300.6,0.5997,0.0085,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.615,0.51,2,231
2026-09-07 06:10:14,179.1,ON,MPPT,10.1,188.9,301.2,0.63,26.7,-0.7418,-0.02129,,111.0,,180.553,4468.7964,0,0.2,69.6,0.0,0.212,0.001,13.91,0.03,0.785,0,0.03,219.2,13.88,0.0,10.3,155.3,145.0,0,0,97,40,28.97,500.9,300.6,0.6055,0.0087,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.621,0.51,2,231
2026-09-07 06:10:18,182.6,ON,MPPT,10.1,188.9,301.1,0.63,26.6,-0.744,-0.02136,,111.0,,180.576,4468.7964,0,0.2,69.6,0.0,0.212,0.0,13.21,0.06,0.757,0,0.06,214.7,13.17,0.0,9.8,155.3,145.4,0,0,97,40,28.97,500.9,300.6,0.5975,0.0089,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.641,0.51,2,231
2026-09-07 06:10:27,192.0,ON,MPPT,9.9,188.8,300.5,0.63,26.7,-0.7536,-0.02163,,111.0,,180.598,4468.7964,0,0.2,70.2,0.0,0.212,0.0,13.28,-0.01,0.765,0,-0.01,218.4,13.25,0.0,10.4,154.9,144.6,0,0,97,40,28.97,500.9,300.6,0.5986,0.0094,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.634,0.51,2,231
2026-09-07 06:10:31,195.6,ON,MPPT,10.1,190.1,301.4,0.63,26.7,-0.7594,-0.0218,,111.0,,180.599,4468.7964,0,0.2,69.7,0.0,0.212,0.0,13.98,0.01,0.796,0,0.01,224.1,14.03,0.0,11.9,155.4,143.5,0,0,97,40,28.97,500.9,300.6,0.6056,0.0096,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.622,0.51,2,231
2026-09-07 06:10:34,199.1,ON,MPPT,9.9,189.4,300.5,0.63,27.1,-0.7661,-0.02199,,111.0,,180.569,4468.7964,0,0.2,70.2,0.0,0.212,0.0,13.26,0.0,0.763,0,0.0,218.1,13.29,0.0,11.1,154.9,143.8,0,0,97,40,28.97,500.9,300.6,0.5986,0.0098,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.614,0.51,2,231
2026-09-07 06:10:38,202.7,ON,MPPT,10.1,191.3,302.3,0.63,27.1,-0.7677,-0.02204,,111.0,,180.554,4468.7964,0,0.2,69.8,0.0,0.212,-0.0,13.82,-0.01,0.79,0,-0.01,224.0,13.84,0.0,11.1,155.9,144.8,0,0,97,40,28.97,500.9,300.6,0.6025,0.01,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.636,0.51,2,231
2026-09-07 06:10:41,206.2,ON,MPPT,10.1,190.4,301.2,0.63,26.8,-0.7685,-0.02206,,111.0,,180.57,4468.7964,0,0.2,69.7,0.0,0.212,0.0,13.32,0.06,0.773,0,0.07,222.2,13.38,0.0,11.6,155.3,143.6,0,0,97,40,28.97,500.9,300.6,0.6057,0.0102,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.639,0.51,2,231
2026-09-07 06:10:52,216.4,ON,MPPT,9.9,194.6,303.1,0.64,27.1,-0.7805,-0.02241,,111.0,,180.578,4468.7964,0,0.2,70.4,0.0,0.212,0.0,13.96,-0.14,0.799,0,-0.16,228.5,14.01,0.0,12.1,156.3,144.1,0,0,97,40,28.97,500.9,300.6,0.6036,0.0107,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.644,0.51,2,231
2026-09-07 06:10:55,220.0,ON,MPPT,10.1,195.4,302.0,0.65,27.0,-0.7793,-0.02237,,111.0,97.53,,4468.7964,0,0.2,69.7,0.0,0.212,-0.001,13.75,-0.02,0.785,0,-0.02,227.2,13.7,0.0,11.4,155.7,144.3,0,0,97,40,28.97,500.9,300.6,0.6003,0.0109,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.624,0.51,2,231
2026-09-07 06:10:59,223.5,ON,MPPT,9.9,197.5,304.1,0.65,27.1,-0.7744,-0.02223,,111.0,,180.507,4468.7964,0,0.2,70.5,0.0,0.212,0.0,13.91,-0.01,0.801,0,-0.01,230.5,13.9,0.0,10.8,156.8,146.0,0,0,97,40,28.97,500.9,300.6,0.6033,0.0111,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.663,0.51,2,231
2026-09-07 06:11:02,227.1,ON,MPPT,9.9,197.0,302.2,0.65,27.5,-0.7683,-0.02205,,111.0,,180.552,4468.7964,0,0.2,70.4,0.0,0.212,0.0,13.62,-0.03,0.792,0,-0.03,229.6,13.63,0.0,11.4,155.8,144.4,0,0,97,40,28.97,500.9,300.6,0.6014,0.0113,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.627,0.51,2,231
2026-09-07 06:11:06,230.6,ON,MPPT,10.1,199.8,303.6,0.66,27.2,-0.7651,-0.02196,,111.0,,180.569,4468.7964,0,0.2,69.9,0.0,0.212,0.0,14.18,-0.06,0.809,0,-0.07,233.5,14.17,0.0,11.2,156.5,145.3,0,0,97,40,28.97,500.9,300.6,0.6051,0.0115,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.652,0.51,2,231
2026-09-07 06:11:15,240.1,ON,MPPT,10.1,204.4,306.7,0.67,27.3,-0.7606,-0.02183,,111.0,,180.565,4468.7964,0,0.2,70.2,0.0,0.212,0.0,14.31,0.04,0.819,0,0.05,240.0,14.26,0.0,10.3,158.1,147.8,0,0,97,40,28.97,500.9,300.6,0.6058,0.012,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.676,0.51,2,231
2026-09-07 06:11:19,243.7,ON,MPPT,10.1,203.5,302.9,0.67,27.3,-0.7601,-0.02182,,111.0,,180.579,4468.7964,0,0.2,69.8,0.0,0.212,0.0,13.99,-0.07,0.807,0,-0.08,239.0,13.97,0.0,11.1,156.2,145.0,0,0,97,40,28.97,500.9,300.6,0.6038,0.0122,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.647,0.51,2,231
2026-09-07 06:11:22,247.3,ON,MPPT,10.1,209.2,305.0,0.69,27.4,-0.761,-0.02184,,111.0,,180.545,4468.7964,0,0.2,70.0,0.0,0.212,0.0,14.57,0.03,0.829,0,0.03,244.2,14.5,0.0,10.5,157.2,146.7,0,0,97,40,28.97,500.9,300.6,0.6098,0.0124,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.675,0.51,2,231
2026-09-07 06:11:26,250.8,ON,MPPT,10.1,209.7,304.3,0.69,27.9,-0.7632,-0.02191,,111.0,,180.566,4468.7964,0,0.2,70.0,0.0,0.212,0.002,14.39,0.02,0.827,0,0.03,245.7,14.44,0.0,12.0,156.9,144.8,0,0,97,40,28.97,500.9,300.6,0.6046,0.0126,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.648,0.51,2,231
2026-09-07 06:11:30,254.4,ON,MPPT,10.1,212.3,307.6,0.69,27.6,-0.766,-0.02199,,111.0,,180.596,4468.7964,0,0.2,70.3,0.0,0.212,0.0,14.64,0.05,0.836,0,0.06,249.0,14.56,0.0,10.2,158.6,148.4,0,0,97,40,28.97,500.9,300.6,0.6132,0.0128,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.691,0.51,2,231
2026-09-07 06:11:39,263.7,ON,MPPT,9.9,213.4,306.1,0.7,27.6,-0.7657,-0.02198,,111.0,97.47,,4468.7964,0,0.2,70.7,0.0,0.212,0.0,14.75,0.11,0.844,0,0.14,253.2,14.7,0.0,10.7,157.8,147.1,0,0,97,40,28.97,500.9,300.6,0.6094,0.0134,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.688,0.51,2,231
2026-09-07 06:11:42,267.3,ON,MPPT,9.9,214.2,304.6,0.7,27.6,-0.7688,-0.02207,,111.0,97.47,,4468.7964,0,0.2,70.6,0.0,0.212,0.0,14.54,-0.04,0.83,0,-0.05,250.8,14.53,0.0,11.4,157.1,145.7,0,0,97,40,28.97,500.9,300.6,0.6082,0.0136,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.657,0.51,2,231
2026-09-07 06:11:46,270.9,ON,MPPT,9.9,191.1,267.0,0.72,27.6,-0.773,-0.02219,,111.0,,180.523,4468.7964,0,0.2,66.4,0.0,0.212,0.0,13.9,-0.05,0.796,0,-0.06,224.4,13.96,0.0,11.7,137.6,126.0,0,0,97,40,28.97,500.9,300.6,0.5326,0.0138,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.64,0.51,2,231
2026-09-07 06:11:50,274.4,ON,MPPT,9.9,190.5,266.7,0.71,27.9,-0.7736,-0.02221,,111.0,,180.518,4468.7964,0,0.2,66.4,0.0,0.212,0.0,13.57,0.09,0.781,0,0.1,222.0,13.57,0.0,10.8,137.5,126.7,0,0,97,40,28.97,500.9,300.6,0.5315,0.014,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.627,0.51,2,231
2026-09-07 06:11:53,278.0,ON,MPPT,9.9,190.0,267.5,0.71,27.5,-0.7697,-0.02209,,111.0,,180.568,4468.7964,0,0.2,66.5,0.0,0.212,0.0,13.96,-0.02,0.801,0,-0.02,226.1,13.99,0.0,11.2,137.9,126.7,0,0,97,40,28.97,500.9,300.6,0.5338,0.0142,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.66,0.51,2,231
2026-09-07 06:12:03,287.4,ON,MPPT,9.9,190.2,267.0,0.71,27.6,-0.7591,-0.02179,,111.0,,180.557,4468.7964,0,0.2,66.4,0.0,0.212,0.0,14.13,-0.01,0.804,0,-0.02,227.1,14.12,0.0,10.6,137.7,127.1,0,0,97,40,28.97,500.9,300.6,0.5331,0.0147,12.7,0.0611,0,0.5928,0.6157,0.6693,0.314,0.873,0.3,57.2,5.53,1,0.648,0.51,2,231
